objectid,parcelcount,combinedvaccount,combinedvacpercentage,date_update,Shape__Area,Shape__Length
18330,29,0,0,2025/11/30 00:00:00+00,19533.78125,595.354042486804
18331,4,0,0,2025/11/30 00:00:00+00,4946.39453125,341.464191998248
18332,24,12,50,2025/11/30 00:00:00+00,27358.17578125,1103.36418917969
18333,13,2,15.38461538,2025/11/30 00:00:00+00,1821.2421875,203.580651524066
18334,2,0,0,2025/11/30 00:00:00+00,1932.66796875,176.548206129324
18335,16,0,0,2025/11/30 00:00:00+00,2303.5078125,243.810550545051
18336,6,0,0,2025/11/30 00:00:00+00,30764.66015625,703.343102274562
18337,13,0,0,2025/11/30 00:00:00+00,2748.09375,228.01861382187
18338,4,0,0,2025/11/30 00:00:00+00,1178.328125,137.807357213315
18339,21,3,14.28571429,2025/11/30 00:00:00+00,3711.1015625,326.631953725978
18340,7,0,0,2025/11/30 00:00:00+00,1189.1875,140.360116159799
18341,30,8,26.66666667,2025/11/30 00:00:00+00,7911.84765625,444.865163209202
18342,10,0,0,2025/11/30 00:00:00+00,2379.21875,205.874916804163
18343,45,9,20,2025/11/30 00:00:00+00,5235.21875,354.116325471594
18344,12,7,58.33333333,2025/11/30 00:00:00+00,12016.7109375,669.659016863575
18345,35,0,0,2025/11/30 00:00:00+00,5517.2421875,497.254907207713
18346,8,0,0,2025/11/30 00:00:00+00,1256.93359375,146.831234850961
18347,4,0,0,2025/11/30 00:00:00+00,11674,463.044384810061
18348,30,1,3.33333333,2025/11/30 00:00:00+00,4100.10546875,377.663154766094
18349,3,0,0,2025/11/30 00:00:00+00,3454.1640625,273.15965276201
18350,14,4,28.57142857,2025/11/30 00:00:00+00,2989.23046875,379.606929192572
18351,37,0,0,2025/11/30 00:00:00+00,3047.43359375,318.117838640491
18352,11,1,9.09090909,2025/11/30 00:00:00+00,5162.9921875,399.384902391347
18353,2,0,0,2025/11/30 00:00:00+00,8628.88671875,423.664625225786
18354,15,1,6.66666667,2025/11/30 00:00:00+00,1451.9609375,157.278966810057
18355,29,1,3.44827586,2025/11/30 00:00:00+00,3783.6640625,434.442395820551
18356,30,2,6.66666667,2025/11/30 00:00:00+00,3452.34765625,381.462058668854
18357,10,2,20,2025/11/30 00:00:00+00,3695.11328125,328.858761371651
18358,20,0,0,2025/11/30 00:00:00+00,3026.30078125,283.270610039423
18359,7,1,14.28571429,2025/11/30 00:00:00+00,1438.4140625,154.044949126081
18360,49,0,0,2025/11/30 00:00:00+00,29997.50390625,786.94161795634
18361,30,8,26.66666667,2025/11/30 00:00:00+00,8248.625,514.869501721218
18362,7,0,0,2025/11/30 00:00:00+00,1160.38671875,142.287668676768
18363,21,0,0,2025/11/30 00:00:00+00,15548.99609375,607.86139898751
18364,7,0,0,2025/11/30 00:00:00+00,1051.2109375,134.202680429773
18365,9,0,0,2025/11/30 00:00:00+00,1766.00390625,176.344368973539
18366,9,0,0,2025/11/30 00:00:00+00,1093.65625,148.597976000004
18367,16,0,0,2025/11/30 00:00:00+00,6936.6640625,423.994857432419
18368,21,4,19.04761905,2025/11/30 00:00:00+00,8154.0859375,565.671633485802
18369,10,0,0,2025/11/30 00:00:00+00,2277.29296875,261.061951620084
18370,6,0,0,2025/11/30 00:00:00+00,1352.38671875,153.560555361026
18371,7,0,0,2025/11/30 00:00:00+00,945.828125,128.564091946511
18372,7,0,0,2025/11/30 00:00:00+00,734.828125,116.578915247049
18373,1,,,2025/11/30 00:00:00+00,,
18374,36,4,11.11111111,2025/11/30 00:00:00+00,4182.63671875,450.540711164349
18375,43,0,0,2025/11/30 00:00:00+00,6513.5625,679.379195180498
18376,22,0,0,2025/11/30 00:00:00+00,8372.1796875,483.241920631495
18377,9,1,11.11111111,2025/11/30 00:00:00+00,2119.59765625,188.094461743274
18378,11,4,36.36363636,2025/11/30 00:00:00+00,24485.51953125,993.239310554388
18379,5,1,20,2025/11/30 00:00:00+00,965.30859375,124.356565851469
18380,2,0,0,2025/11/30 00:00:00+00,35339.97265625,923.273096446452
18381,38,1,2.63157895,2025/11/30 00:00:00+00,18230.859375,788.360594037738
18382,6,0,0,2025/11/30 00:00:00+00,2275.2578125,253.443498504967
18383,25,0,0,2025/11/30 00:00:00+00,6564.5703125,456.971090524265
18384,18,1,5.55555556,2025/11/30 00:00:00+00,3486.60546875,259.014797676463
18385,18,0,0,2025/11/30 00:00:00+00,2302.140625,249.239784270269
18386,13,1,7.69230769,2025/11/30 00:00:00+00,152117.9921875,2624.51117293008
18387,11,0,0,2025/11/30 00:00:00+00,6596.70703125,423.664354880103
18388,68,4,5.88235294,2025/11/30 00:00:00+00,12749.3125,735.844475550055
18389,6,3,50,2025/11/30 00:00:00+00,22921.84375,792.785908636035
18390,17,0,0,2025/11/30 00:00:00+00,5767.8671875,389.906891226394
18391,4,2,50,2025/11/30 00:00:00+00,534.3359375,111.630898254267
18392,4,3,75,2025/11/30 00:00:00+00,12224.06640625,563.016709321769
18393,19,2,10.52631579,2025/11/30 00:00:00+00,2112.1015625,248.434028080775
18394,29,0,0,2025/11/30 00:00:00+00,7365.08203125,435.540248648334
18395,25,5,20,2025/11/30 00:00:00+00,6763.640625,504.421812836277
18396,23,0,0,2025/11/30 00:00:00+00,2178.80078125,333.567240216246
18397,10,1,10,2025/11/30 00:00:00+00,1484.7578125,170.857997803681
18398,4,1,25,2025/11/30 00:00:00+00,31376.3828125,758.390519490815
18399,23,4,17.39130435,2025/11/30 00:00:00+00,2644.44140625,322.199385129152
18400,12,1,8.33333333,2025/11/30 00:00:00+00,1376.1484375,179.815809898386
18401,43,0,0,2025/11/30 00:00:00+00,17324.09765625,575.410551626783
18402,1,1,100,2025/11/30 00:00:00+00,2074.80078125,187.239927634322
18403,16,1,6.25,2025/11/30 00:00:00+00,2668.5625,246.781786534102
18404,29,0,0,2025/11/30 00:00:00+00,9657.96484375,420.934166732994
18405,25,0,0,2025/11/30 00:00:00+00,3159.78125,333.306216720388
18406,16,0,0,2025/11/30 00:00:00+00,1872.35546875,233.384016997462
18407,9,0,0,2025/11/30 00:00:00+00,1710.1328125,200.510416515426
18408,8,1,12.5,2025/11/30 00:00:00+00,1787.74609375,172.644298128216
18409,14,0,0,2025/11/30 00:00:00+00,31433.18359375,744.511906949422
18410,28,0,0,2025/11/30 00:00:00+00,3042.73046875,352.483505645039
18411,23,0,0,2025/11/30 00:00:00+00,3206.734375,359.9932190994
18412,5,3,60,2025/11/30 00:00:00+00,814.78515625,124.006712255608
18413,1,0,0,2025/11/30 00:00:00+00,14246.36328125,497.550867410207
18414,6,0,0,2025/11/30 00:00:00+00,548.76171875,97.8903393878206
18415,8,1,12.5,2025/11/30 00:00:00+00,881.80078125,127.653750161395
18416,5,0,0,2025/11/30 00:00:00+00,1331.3046875,146.756540955525
18417,15,0,0,2025/11/30 00:00:00+00,3578.0390625,259.0846125675
18418,13,0,0,2025/11/30 00:00:00+00,1493.30859375,189.093594579666
18419,17,0,0,2025/11/30 00:00:00+00,1994.8125,237.587130134832
18420,43,1,2.3255814,2025/11/30 00:00:00+00,10342.5234375,798.780008200511
18421,7,0,0,2025/11/30 00:00:00+00,857.0078125,121.29524375805
18422,3,0,0,2025/11/30 00:00:00+00,9188.5,386.723344913257
18423,6,0,0,2025/11/30 00:00:00+00,1200.6328125,140.513408929233
18424,6,1,16.66666667,2025/11/30 00:00:00+00,834.33984375,117.654084362945
18425,10,0,0,2025/11/30 00:00:00+00,1053.72265625,146.850549456878
18426,20,0,0,2025/11/30 00:00:00+00,2107.26953125,278.048155064122
18427,6,2,33.33333333,2025/11/30 00:00:00+00,728.8984375,109.487814430972
18428,5,0,0,2025/11/30 00:00:00+00,158240.08984375,1987.05558192113
18429,2,0,0,2025/11/30 00:00:00+00,265.12109375,87.6380991721277
18430,10,0,0,2025/11/30 00:00:00+00,1279.44921875,158.418955987084
18431,8,1,12.5,2025/11/30 00:00:00+00,1871.91796875,174.101651047977
18432,26,1,3.84615385,2025/11/30 00:00:00+00,4769.1875,363.778443692961
18433,61,0,0,2025/11/30 00:00:00+00,12872.5859375,546.103015598937
18434,2,0,0,2025/11/30 00:00:00+00,44855.01953125,966.178747831395
18435,14,1,7.14285714,2025/11/30 00:00:00+00,2294.5625,224.402264287041
18436,84,0,0,2025/11/30 00:00:00+00,12887.41015625,1041.5415758858
18437,22,3,13.63636364,2025/11/30 00:00:00+00,2994.8515625,325.844297305002
18438,10,0,0,2025/11/30 00:00:00+00,2935.61328125,228.356248434757
18439,12,4,33.33333333,2025/11/30 00:00:00+00,1764.17578125,169.999475658197
18440,9,0,0,2025/11/30 00:00:00+00,1222.953125,153.553410065988
18441,27,12,44.44444444,2025/11/30 00:00:00+00,3214.78125,372.315388513543
18442,20,1,5,2025/11/30 00:00:00+00,2968.875,275.335713318393
18443,9,0,0,2025/11/30 00:00:00+00,6455.59375,390.36209151079
18444,10,0,0,2025/11/30 00:00:00+00,685.91796875,126.988310707563
18445,1,0,0,2025/11/30 00:00:00+00,5785.46875,324.761672617283
18446,29,2,6.89655172,2025/11/30 00:00:00+00,4078.5078125,395.453892551476
18447,9,0,0,2025/11/30 00:00:00+00,1649.30859375,167.383452415642
18448,8,0,0,2025/11/30 00:00:00+00,2437.8515625,207.631446362857
18449,8,0,0,2025/11/30 00:00:00+00,1046.90625,136.812917749915
18450,41,25,60.97560976,2025/11/30 00:00:00+00,7074.49609375,605.508704604099
18451,4,0,0,2025/11/30 00:00:00+00,68864.7734375,1787.1323738517
18452,23,0,0,2025/11/30 00:00:00+00,8786.31640625,478.121627725791
18453,15,6,40,2025/11/30 00:00:00+00,1477.26171875,204.007544671752
18454,10,0,0,2025/11/30 00:00:00+00,13675.59765625,484.679954348266
18455,13,0,0,2025/11/30 00:00:00+00,3265.48828125,244.48591596282
18456,27,0,0,2025/11/30 00:00:00+00,7148.77734375,415.981345928356
18457,1,0,0,2025/11/30 00:00:00+00,63058.734375,1077.0571781778
18458,41,0,0,2025/11/30 00:00:00+00,13047.3984375,811.310122075178
18459,4,0,0,2025/11/30 00:00:00+00,765.765625,112.514184747488
18460,4,0,0,2025/11/30 00:00:00+00,660.51171875,103.588929778499
18461,20,4,20,2025/11/30 00:00:00+00,2621.34375,299.684264052445
18462,1,0,0,2025/11/30 00:00:00+00,62062.24609375,1101.31161641447
18463,12,3,25,2025/11/30 00:00:00+00,3723.91015625,257.976791277843
18464,31,2,6.4516129,2025/11/30 00:00:00+00,6248.44140625,469.740240503399
18465,32,0,0,2025/11/30 00:00:00+00,7455.46484375,529.113043493196
18466,2,0,0,2025/11/30 00:00:00+00,17489.6953125,574.438034714206
18467,6,0,0,2025/11/30 00:00:00+00,1045,130.487189068723
18468,1,0,0,2025/11/30 00:00:00+00,15354.75,523.168197524325
18469,21,1,4.76190476,2025/11/30 00:00:00+00,9794.0390625,431.970090045801
18470,9,1,11.11111111,2025/11/30 00:00:00+00,1294.41796875,154.639011152988
18471,16,0,0,2025/11/30 00:00:00+00,5982.3203125,391.50786137275
18472,12,0,0,2025/11/30 00:00:00+00,2825.3828125,245.647476823939
18473,5,0,0,2025/11/30 00:00:00+00,606.3046875,98.6028758111584
18474,6,1,16.66666667,2025/11/30 00:00:00+00,453.86328125,103.299745365924
18475,17,0,0,2025/11/30 00:00:00+00,2499.7734375,256.489425469012
18476,19,0,0,2025/11/30 00:00:00+00,2603.734375,268.203595392803
18477,3,0,0,2025/11/30 00:00:00+00,908.78515625,194.70488390868
18478,25,11,44,2025/11/30 00:00:00+00,4513.8515625,374.764397933291
18479,22,0,0,2025/11/30 00:00:00+00,5310.3671875,291.731127531459
18480,5,1,20,2025/11/30 00:00:00+00,5559.41796875,370.959214314732
18481,13,0,0,2025/11/30 00:00:00+00,1735,181.274485040288
18482,20,1,5,2025/11/30 00:00:00+00,10505.1484375,531.397048401335
18483,18,6,33.33333333,2025/11/30 00:00:00+00,1733.70703125,235.74537517628
18484,56,16,28.57142857,2025/11/30 00:00:00+00,11661.43359375,638.663950100883
18485,12,0,0,2025/11/30 00:00:00+00,10831.28515625,448.227269093201
18486,9,1,11.11111111,2025/11/30 00:00:00+00,13547.3359375,582.145607130603
18487,53,0,0,2025/11/30 00:00:00+00,5763.91796875,426.397935371181
18488,8,0,0,2025/11/30 00:00:00+00,1482.82421875,160.631941518201
18489,3,0,0,2025/11/30 00:00:00+00,653.41015625,103.643444047075
18490,26,0,0,2025/11/30 00:00:00+00,2733.71875,372.736583231961
18491,6,0,0,2025/11/30 00:00:00+00,997.453125,129.77347924601
18492,6,0,0,2025/11/30 00:00:00+00,520.91015625,120.14446019353
18493,11,0,0,2025/11/30 00:00:00+00,16563.03515625,563.175882425644
18494,12,0,0,2025/11/30 00:00:00+00,2777.07421875,221.220123919595
18495,7,0,0,2025/11/30 00:00:00+00,7220.95703125,344.335721902744
18496,6,0,0,2025/11/30 00:00:00+00,868.9140625,129.580730968376
18497,17,2,11.76470588,2025/11/30 00:00:00+00,3913.6015625,282.085376583157
18498,17,0,0,2025/11/30 00:00:00+00,5532.08203125,413.992553561596
18499,3,0,0,2025/11/30 00:00:00+00,460.7890625,86.6498471652283
18500,16,0,0,2025/11/30 00:00:00+00,1768.984375,255.775968206347
18501,21,0,0,2025/11/30 00:00:00+00,2566.22265625,296.091544664274
18502,20,0,0,2025/11/30 00:00:00+00,2630.41015625,270.343150336397
18503,7,0,0,2025/11/30 00:00:00+00,2241.5078125,265.092116743295
18504,27,0,0,2025/11/30 00:00:00+00,3344.1640625,363.556750503095
18505,9,2,22.22222222,2025/11/30 00:00:00+00,1905.203125,176.392920937138
18506,43,1,2.3255814,2025/11/30 00:00:00+00,8146.37109375,497.736431899866
18507,7,1,14.28571429,2025/11/30 00:00:00+00,1271.84375,144.423920114076
18508,7,0,0,2025/11/30 00:00:00+00,1326.81640625,151.664302807015
18509,41,0,0,2025/11/30 00:00:00+00,72881.9375,1354.38758365469
18510,20,0,0,2025/11/30 00:00:00+00,2315.78125,261.819108742008
18511,18,0,0,2025/11/30 00:00:00+00,20608.24609375,602.522639162655
18512,17,0,0,2025/11/30 00:00:00+00,2294.86328125,254.50796617352
18513,16,2,12.5,2025/11/30 00:00:00+00,3389.890625,313.887332140516
18514,20,2,10,2025/11/30 00:00:00+00,4511.73046875,312.132687393432
18515,11,0,0,2025/11/30 00:00:00+00,13863.12890625,812.979786335811
18516,2,0,0,2025/11/30 00:00:00+00,12538.0234375,473.194404691467
18517,23,3,13.04347826,2025/11/30 00:00:00+00,6572.9453125,545.935447814742
18518,37,8,21.62162162,2025/11/30 00:00:00+00,10141.6328125,762.92172968134
18519,6,3,50,2025/11/30 00:00:00+00,1154.91796875,137.777927483056
18520,31,0,0,2025/11/30 00:00:00+00,6640.60546875,373.977048177706
18521,7,2,28.57142857,2025/11/30 00:00:00+00,936.640625,127.38687569145
18522,15,0,0,2025/11/30 00:00:00+00,4011.796875,268.633253730369
18523,20,0,0,2025/11/30 00:00:00+00,3231.203125,300.835907970745
18524,28,0,0,2025/11/30 00:00:00+00,3625.9765625,370.595438431506
18525,10,0,0,2025/11/30 00:00:00+00,2107.51953125,194.646306049668
18526,20,0,0,2025/11/30 00:00:00+00,2625.046875,243.113097851469
18527,26,1,3.84615385,2025/11/30 00:00:00+00,3956.69921875,344.208349580183
18528,28,10,35.71428571,2025/11/30 00:00:00+00,2594.7890625,347.246319839606
18529,8,0,0,2025/11/30 00:00:00+00,518490.97265625,4985.87256401705
18530,10,2,20,2025/11/30 00:00:00+00,3719.05859375,381.648290368324
18531,24,4,16.66666667,2025/11/30 00:00:00+00,6729.8671875,447.833608972633
18532,8,0,0,2025/11/30 00:00:00+00,1105.640625,147.291392186821
18533,24,1,4.16666667,2025/11/30 00:00:00+00,7923.8828125,426.74077838904
18534,20,1,5,2025/11/30 00:00:00+00,20470.09375,615.680134999014
18535,7,0,0,2025/11/30 00:00:00+00,6602.22265625,331.929413289979
18536,7,2,28.57142857,2025/11/30 00:00:00+00,962.1328125,126.330979436109
18537,12,6,50,2025/11/30 00:00:00+00,1209.75390625,173.724853608015
18538,8,0,0,2025/11/30 00:00:00+00,2911.20703125,228.008671694152
18539,13,1,7.69230769,2025/11/30 00:00:00+00,1456.21484375,212.703762522466
18540,45,0,0,2025/11/30 00:00:00+00,7229.53125,563.942531490068
18541,6,0,0,2025/11/30 00:00:00+00,955.41015625,129.819891686096
18542,14,4,28.57142857,2025/11/30 00:00:00+00,6679.3515625,396.989807781045
18543,16,0,0,2025/11/30 00:00:00+00,3186.25,272.112399320856
18544,38,1,2.63157895,2025/11/30 00:00:00+00,7153.6171875,510.74481052275
18545,17,0,0,2025/11/30 00:00:00+00,2106.6015625,248.467155272551
18546,19,0,0,2025/11/30 00:00:00+00,1666.4140625,239.475713709942
18547,9,1,11.11111111,2025/11/30 00:00:00+00,1765.42578125,172.169576291143
18548,3,0,0,2025/11/30 00:00:00+00,100424.09375,1617.45736335496
18549,51,6,11.76470588,2025/11/30 00:00:00+00,10232.92578125,820.945633716892
18550,7,0,0,2025/11/30 00:00:00+00,17060.2890625,564.498204311955
18551,10,0,0,2025/11/30 00:00:00+00,2726.921875,218.625241590217
18552,1,,,2025/11/30 00:00:00+00,,
18553,18,1,5.55555556,2025/11/30 00:00:00+00,1988.2578125,249.392913245791
18554,15,0,0,2025/11/30 00:00:00+00,3558.76171875,345.374460627461
18555,25,13,52,2025/11/30 00:00:00+00,5112.5703125,384.267001855408
18556,39,1,2.56410256,2025/11/30 00:00:00+00,7225.7421875,580.913197007231
18557,12,0,0,2025/11/30 00:00:00+00,5345.91015625,369.268813722405
18558,4,0,0,2025/11/30 00:00:00+00,602.625,98.245107749268
18559,25,2,8,2025/11/30 00:00:00+00,2523.48046875,315.25030958806
18560,15,0,0,2025/11/30 00:00:00+00,37856.62890625,877.292187502912
18561,14,4,28.57142857,2025/11/30 00:00:00+00,2051.05078125,240.770142007299
18562,9,0,0,2025/11/30 00:00:00+00,1854.40234375,200.397478614362
18563,27,14,51.85185185,2025/11/30 00:00:00+00,6386.95703125,535.705700406285
18564,16,3,18.75,2025/11/30 00:00:00+00,2271.88671875,230.688273506624
18565,8,0,0,2025/11/30 00:00:00+00,1028.15234375,137.165267341818
18566,5,0,0,2025/11/30 00:00:00+00,599.5390625,97.9747655505162
18567,20,0,0,2025/11/30 00:00:00+00,11630.72265625,571.763397908446
18568,1,0,0,2025/11/30 00:00:00+00,11849.87890625,525.371546169964
18569,22,4,18.18181818,2025/11/30 00:00:00+00,25964.66015625,740.605111242712
18570,4,1,25,2025/11/30 00:00:00+00,657.3046875,102.746585408264
18571,21,0,0,2025/11/30 00:00:00+00,16030.96875,627.458651493022
18572,15,0,0,2025/11/30 00:00:00+00,1989.9453125,238.054578206803
18573,28,3,10.71428571,2025/11/30 00:00:00+00,8574,506.719115601596
18574,141,1,0.70921986,2025/11/30 00:00:00+00,142460.1796875,2578.67539482246
18575,1,0,0,2025/11/30 00:00:00+00,31638.8515625,1950.67178004424
18576,4,0,0,2025/11/30 00:00:00+00,21296.890625,715.467992827634
18577,29,1,3.44827586,2025/11/30 00:00:00+00,6314.25390625,461.877783411088
18578,8,0,0,2025/11/30 00:00:00+00,10476.46484375,467.484905255824
18579,13,0,0,2025/11/30 00:00:00+00,16336.0859375,749.674910013251
18580,11,3,27.27272727,2025/11/30 00:00:00+00,2829.984375,221.440896556969
18581,6,0,0,2025/11/30 00:00:00+00,690.53125,114.535789512633
18582,8,5,62.5,2025/11/30 00:00:00+00,2280.16796875,202.952266048262
18583,21,1,4.76190476,2025/11/30 00:00:00+00,4634.75390625,336.480655715496
18584,25,0,0,2025/11/30 00:00:00+00,5016.6640625,365.131671058387
18585,29,0,0,2025/11/30 00:00:00+00,3628.08203125,384.318369192442
18586,4,0,0,2025/11/30 00:00:00+00,13945.66015625,585.058103202278
18587,8,0,0,2025/11/30 00:00:00+00,1091.046875,139.32741874647
18588,10,5,50,2025/11/30 00:00:00+00,2894.171875,291.393985764209
18589,24,0,0,2025/11/30 00:00:00+00,22995.10546875,750.404788087589
18590,12,0,0,2025/11/30 00:00:00+00,1493.546875,190.917399767423
18591,31,6,19.35483871,2025/11/30 00:00:00+00,7246.33984375,498.488392027523
18592,5,0,0,2025/11/30 00:00:00+00,628.9453125,102.934836174097
18593,28,0,0,2025/11/30 00:00:00+00,2919.109375,349.611113281765
18594,4,0,0,2025/11/30 00:00:00+00,457.3046875,90.6857193940333
18595,33,0,0,2025/11/30 00:00:00+00,5787.97265625,458.489744968455
18596,49,2,4.08163265,2025/11/30 00:00:00+00,12669.265625,476.396632591195
18597,22,1,4.54545455,2025/11/30 00:00:00+00,3466.92578125,316.193302567002
18598,18,0,0,2025/11/30 00:00:00+00,48415.015625,1102.72813665826
18599,14,0,0,2025/11/30 00:00:00+00,2507.34375,310.573968863743
18600,22,0,0,2025/11/30 00:00:00+00,5084.69140625,379.291374745592
18601,6,0,0,2025/11/30 00:00:00+00,675.5546875,109.793906726372
18602,12,0,0,2025/11/30 00:00:00+00,2558.30859375,214.338666552151
18603,1,0,0,2025/11/30 00:00:00+00,276.71484375,83.9995983686761
18604,19,1,5.26315789,2025/11/30 00:00:00+00,3850.2734375,252.760815538582
18605,8,0,0,2025/11/30 00:00:00+00,2892.63671875,219.76102167268
18606,6,6,100,2025/11/30 00:00:00+00,1237.125,161.144629346378
18607,13,0,0,2025/11/30 00:00:00+00,3860.67578125,274.394222707495
18608,10,1,10,2025/11/30 00:00:00+00,1674.921875,175.927731439686
18609,17,1,5.88235294,2025/11/30 00:00:00+00,1221.90234375,257.695763570561
18610,2,0,0,2025/11/30 00:00:00+00,6364.66796875,640.89813101764
18611,1,0,0,2025/11/30 00:00:00+00,2129.4140625,195.629719952538
18612,26,1,3.84615385,2025/11/30 00:00:00+00,6321.91015625,412.884744620041
18613,61,0,0,2025/11/30 00:00:00+00,114537.8125,2329.14020089741
18614,6,0,0,2025/11/30 00:00:00+00,1342.38671875,147.218540285733
18615,35,0,0,2025/11/30 00:00:00+00,3775.78515625,431.033193520807
18616,19,1,5.26315789,2025/11/30 00:00:00+00,2087.34765625,252.230501899047
18617,6,0,0,2025/11/30 00:00:00+00,690.03515625,135.922614082095
18618,28,3,10.71428571,2025/11/30 00:00:00+00,8573.96484375,526.031102439328
18619,5,0,0,2025/11/30 00:00:00+00,1176.16015625,186.113442130484
18620,5,0,0,2025/11/30 00:00:00+00,250.171875,86.759851471054
18621,22,0,0,2025/11/30 00:00:00+00,2362.875,295.208160868673
18622,7,0,0,2025/11/30 00:00:00+00,25253.33203125,1548.44202416749
18623,4,0,0,2025/11/30 00:00:00+00,2522.8046875,254.796835125188
18624,7,0,0,2025/11/30 00:00:00+00,1229.41015625,143.897636796391
18625,34,0,0,2025/11/30 00:00:00+00,12086.05078125,663.722057299732
18626,10,4,40,2025/11/30 00:00:00+00,9007.84765625,409.76425305118
18627,21,0,0,2025/11/30 00:00:00+00,6356.25390625,399.270914528393
18628,2,0,0,2025/11/30 00:00:00+00,19494.20703125,651.305481339811
18629,9,5,55.55555556,2025/11/30 00:00:00+00,1090.4453125,157.258401250009
18630,21,0,0,2025/11/30 00:00:00+00,4518.0234375,374.80837662737
18631,3,0,0,2025/11/30 00:00:00+00,16090.1640625,520.945999117687
18632,19,1,5.26315789,2025/11/30 00:00:00+00,2902.71875,281.993688848522
18633,26,1,3.84615385,2025/11/30 00:00:00+00,11447.5234375,536.982418959594
18634,20,0,0,2025/11/30 00:00:00+00,2310.484375,267.422577119225
18635,8,0,0,2025/11/30 00:00:00+00,484100.16796875,3215.04572970478
18636,10,7,70,2025/11/30 00:00:00+00,877.796875,138.702313277029
18637,11,1,9.09090909,2025/11/30 00:00:00+00,784.12109375,131.385773888221
18638,1,0,0,2025/11/30 00:00:00+00,189.37109375,78.6421455961241
18639,1,0,0,2025/11/30 00:00:00+00,5020.51171875,344.934838582596
18640,28,9,32.14285714,2025/11/30 00:00:00+00,4324.15234375,418.592651864249
18641,1,0,0,2025/11/30 00:00:00+00,6733.3359375,400.321683012318
18642,25,1,4,2025/11/30 00:00:00+00,6307.8125,445.130614731422
